imdb_id,director,original_title,genre,overview
tt0028601,Edward L. Cahn,Bad Guy,Crime,A power-company troubleshooter (Bruce Cabot) has his brother (Edward Norris) get him out of prison by running high voltage to the bars of his cell.
tt0027631,Edward L. Cahn,Fool Proof,NA,Part of the Crime Does Not Pay series
tt0215051,Edward L. Cahn,The Perfect Set-Up,Crime,"In this MGM ""Crime Does Not Pay"" series short, a radio and television engineer falls into a life of crime by dismantling alarms for robberies."
tt0026478,Edward L. Cahn,Hit-and-Run Driver,Crime,"A man runs over a young couple on a deserted road, then leaves the scene and tries to cover up the incident."
tt0027102,Edward L. Cahn,A Thrill for Thelma,Drama,"In this MGM Crime Does Not Pay series short, a young woman, wanting a life of luxury, takes the ""easy"" way, and winds up in jail."
tt0026231,Edward L. Cahn,Confidential,Crime,A Treasury agent (Donald Cook) gains the trust of a mob gunman while working under cover to smash a crime syndicate.
tt0157516,Edward L. Cahn,Death Drives Through,Drama,The race car designer Kit Woods is in love with Kay Lord. Kay's father is against her relationship with Kit. Kit also has to do with the competition from his rival Garry Ames.
tt0023984,Edward L. Cahn,Emergency Call,Drama,A surgeon and an ambulance driver fight racketeers who take over their hospital.
tt0024247,Edward L. Cahn,Laughter in Hell,Crime,"In the late 1800s, a man is sentenced to life at hard labor for killing his wife and her lover."
tt0022612,Edward L. Cahn,Afraid to Talk,Crime,Corrupt politicians resort to murder and blackmail when a young boy accidentally witnesses them taking payoffs.
tt0023368,Edward L. Cahn,Radio Patrol,Crime,A policeman in need of money is persuaded to take a $1000 bribe to stay away the night a packing house is to be robbed.
tt0023121,Edward L. Cahn,Law and Order,Western,"A legendary lawman and his cohorts set out to restore order to the dangerous streets of Tombstone, Ariz."
tt0021967,Edward L. Cahn,Homicide Squad,Crime,The police use a gangster's son to get to him.
tt0264806,Sam Newfield,The Long Rifle and the Tomahawk,Western,"A feature made out of two episodes from the 1958 TV series ""Hawkeye and the Last of the Mohicans."""
tt0051619,Sam Newfield,Flaming Frontier,Western,Army officer whose parents are white and Indian tries to avert an Indian war.
tt0052401,Sam Newfield,Wolf Dog,NA,"A paroled convict tries to start life anew by moving with his family to a ranch, where his young son finds a puppy that is half wolf and half dog."
tt0126190,Sam Newfield,Along the Mohawk Trail,Western,"Two episodes of the 1957 TV series ""Hawkeye and the Last of the Mohicans"" edited together and released as a feature."
tt0049235,Sam Newfield,Frontier Gambler,Western,"A deputy marshal arrives in the small western town of Fairweather to investigate the death of a beautiful gambler known as ""The Princess""."
tt0049848,Sam Newfield,The Three Outlaws,Western,"Ready to quit their life of crime, the three ""most-wanted"" outlaws in the West---Butch Cassidy, Sundance Kid and Bill Carver ---perform their final job by robbing and stealing a train and fleeing across the border. In a South American town they begin their life of respectability by purchasing a ranch and depositing their stolen fortune in the local bank, and throwing a big fiesta to entertain the locals, including Colonel Aguilar and his beautiful daughter Rita."
tt0049954,Sam Newfield,The Wild Dakotas,Western,"When Aaron Baring (Jim Davis) signs on as wagon master for a group of settlers headed to Montana's Powder River Valley, his dictatorial style soon creates problems. When the settlers reach their destination, Baring unwisely declares war on the local Indians. When savvy frontier scout Jim Henry (Bill Williams) tries to promote cooperation between the natives and the newly arrived settlers, Baring responds by having Williams whipped."
tt0048288,Sam Newfield,Last of the Desperados,Western,"After killing Billy the Kid, Sheriff Pat Garrett is relentlessly dogged by members of the Kid's gang."
tt0045128,Sam Newfield,Lady in the Fog,Mystery,"In this murder mystery, a woman's brother is killed in a freaky accident, or so she believes. Fortunately for her, an American journalist is more suspicious and so begins roaming the London streets in search of the killer."
tt0045004,Sam Newfield,Outlaw Women,Western,This rather unusual 50s western is set in a town where men may not enter. The town is controlled by a woman gambler who eventually succumbs to the allure of a handsome and persistent cowboy.
tt0043757,Sam Newfield,Lost Continent,Science Fiction,"It's Cesar Romero versus dinosaurs in this classic 1950s B movie, with Hillary Brooke as the jungle goddess love interest."
tt0044043,Sam Newfield,Skipalong Rosenbloom,Western,"Originally slated for release by Eagle Lion, Skipalong Rosenbloom purchased by United Artists -- who gave it a cursory theatrical release before selling the film to television. As it turned out, TV was the appropriate medium for this heavy-handed satire of video westerns. Former boxing champ Maxie Rosenbloom plays a lampooned variation of Hopalong Cassidy, with all the standard western cliches in evidence. ""Skipalong"" Rosenbloom is depicted as the star of a heavily commercialized TV kiddie show, presided over by a smarmy announcer. The plot proper finds ""Skipalong"" at odds with western bad guy Butcher Baer, played by Rosenbloom's onetime ring opponent Max Baer. Others in the cast are Jackie Coogan, Fuzzy Knight and Hillary Brooke, who seem to be having fun with the dreadful material foisted upon them."
tt0043791,Sam Newfield,Mask of the Dragon,Crime,"A private eye (Richard Travis) and his girlfriend (Sheila Ryan) avenge his buddy, stabbed over a jade dragon."
tt0043535,Sam Newfield,Fingerprints Don't Lie,Crime,A fingerprint expert (Richard Travis) figures out who killed the mayor.
tt0044124,Sam Newfield,Three Desperate Men,NA,"When they learn that their brother Matt Denton (Ross Latimer) is awaiting trial in California, charged with train robbery, deputies Tom Denton (Preston Foster) and Fred Denton (Jim Davis) leave their home in Fort Grant, Texas and head west. They arrive in Tulare just in time to rescue Matt from being hanged, but a guard is killed during their escape. Ed Larkin (Rory Mallinson) who framed Matt, falsely accuses them of a long list of crimes. They return to Fort Grant so that Tom can see his sweetheart Laura Brook (Virginia Grey). They encounter outlaw Bill Devlin (William Haade) who persuades them to hold up a train which Laura unwittingly told them would carry a large payroll. Soon the whole territory is enraged at their deeds. They return to Fort Grant to hold up the two banks that are filled with huge sums of cattle money."
tt0042551,Sam Newfield,Hi-Jacked,Crime,"A parolee, working for a trucking line, struggles to clear his name after being accused of involvement with hijackers."
tt0042751,Sam Newfield,Motor Patrol,Crime,A cop poses as a member of a stolen-car ring to capture the men responsible for the murder of his fiancee's brother.
tt0043126,Sam Newfield,Western Pacific Agent,Crime,"An agent searches for a psychopath guilty of robbery and murder, and falls in love with a murder victim's sister."
tt0042874,Sam Newfield,Radar Secret Service,Romance,A federal agent (John Howard) and his partner track uranium-ore hijackers with radar.
tt0041865,Sam Newfield,Wild Weed,Drama,A chorus girl's career is ruined and her brother is driven to suicide when she starts smoking marijuana.
tt0041918,Sam Newfield,State Department: File 649,NA,"Kenneth Seeley, member of the U. S. State Department's Foreign Service Bureau, and Marge Weldon, a morale worker with the bureau, are assigned to an area in Mongolia dominated by an outlaw warlord. The latter captures the village where they reside and when escape is clearly impossible, Seeley blows up the outlaw's headquarters, losing his own life in doing so."
tt0040838,Sam Newfield,The Strange Mrs. Crane,Drama,"Hoping to bury her criminal past, Jenny Hadley settles into a comfortable existence as Gina, the wife of the politician Clinton Crane. When her former associate Floyd Durant shows up to blackmail Gina, she has no choice but to murder him. Things take a bizarre turn when Barbara Arnold is charged with Durant's murder and Gina is selected to serve on the jury."
tt0040596,Sam Newfield,Miraculous Journey,Adventure,"The pilot and passengers of a small airplane struggle to survive after crash landing in the African jungle. Directed by Sam Newfield (listed as ""Peter Stewart"" in the credits)."
tt0040524,Sam Newfield,Lady at Midnight,Thriller,"A couple's (Richard Denning, Frances Rafferty) adopted daughter (Lora Lee Michel) has an inheritance someone else wants."
tt0040250,Sam Newfield,The Counterfeiters,Action,Scotland Yard cop goes undercover to nab counterfeiter and his gang.
tt0040604,Sam Newfield,Money Madness,Thriller,A murderous bank robber on the run from the law hides out in a small town.
